id,generation,founder,dosage
1652,3,0,411
1653,3,0,405
1654,3,0,420
1655,3,0,400
1656,3,0,416
1657,3,0,433
1658,3,0,432
1659,3,0,448
1660,3,0,422
1661,3,0,409
1662,3,0,413
1663,3,0,431
1664,3,0,422
1665,3,0,426
1666,3,0,414
1667,3,0,382
1668,3,0,416
1669,3,0,418
1670,3,0,407
1671,3,0,424
1672,3,0,421
1673,3,0,409
1674,3,0,424
1675,3,0,394
1676,3,0,417
1677,3,0,418
1678,3,0,411
1679,3,0,439
1680,3,0,419
1681,3,0,429
1682,3,0,426
1683,3,0,405
1684,3,0,399
1685,3,0,390
1686,3,0,417
1687,3,0,415
1688,3,0,422
1689,3,0,426
1690,3,0,435
1691,3,0,461
1692,3,0,419
1693,3,0,409
1694,3,0,390
1695,3,0,403
1696,3,0,401
1697,3,0,429
1698,3,0,383
1699,3,0,379
1700,3,0,422
1701,3,0,413
1702,3,0,416
1703,3,0,417
1704,3,0,426
1705,3,0,438
1706,3,0,422
1707,3,0,454
1708,3,0,417
1709,3,0,416
1710,3,0,445
1711,3,0,429
1712,3,0,404
1713,3,0,382
1714,3,0,428
1715,3,0,409
1716,3,0,401
1717,3,0,397
1718,3,0,397
1719,3,0,396
1720,3,0,392
1721,3,0,437
1722,3,0,417
1723,3,0,428
1724,3,0,406
1725,3,0,412
1726,3,0,429
1727,3,0,425
1728,3,0,423
1729,3,0,427
1730,3,0,436
1731,3,0,437
1732,3,0,396
1733,3,0,409
1734,3,0,398
1735,3,0,413
1736,3,0,426
1737,3,0,424
1738,3,0,406
1739,3,0,409
1740,3,0,405
1741,3,0,407
1742,3,0,404
1743,3,0,420
1744,3,0,425
1745,3,0,426
1746,3,0,441
1747,3,0,439
1748,3,0,394
1749,3,0,401
1750,3,0,424
1751,3,0,417
1752,3,0,447
1753,3,0,447
1754,3,0,444
1755,3,0,440
1756,3,0,428
1757,3,0,434
1758,3,0,424
1759,3,0,443
1760,3,0,423
1761,3,0,409
1762,3,0,431
1763,3,0,426
1764,3,0,426
1765,3,0,426
1766,3,0,406
1767,3,0,419
1768,3,0,416
1769,3,0,418
1770,3,0,427
1771,3,0,431
1772,3,0,409
1773,3,0,384
1774,3,0,406
1775,3,0,418
1776,3,0,403
1777,3,0,404
1778,3,0,438
1779,3,0,428
1780,3,0,445
1781,3,0,445
1782,3,0,414
1783,3,0,409
1784,3,0,415
1785,3,0,418
1786,3,0,420
1787,3,0,402
1788,3,0,388
1789,3,0,404
1790,3,0,420
1791,3,0,437
1792,3,0,425
1793,3,0,428
1794,3,0,403
1795,3,0,401
1796,3,0,415
1797,3,0,423
1798,3,0,415
1799,3,0,405
1800,3,0,427
1801,3,0,403
1802,3,0,434
1803,3,0,418
1804,3,0,398
1805,3,0,416
1806,3,0,397
1807,3,0,405
1808,3,0,404
1809,3,0,421
1810,3,0,420
1811,3,0,425
1812,3,0,402
1813,3,0,407
1814,3,0,407
1815,3,0,416
1816,3,0,405
1817,3,0,410
1818,3,0,424
1819,3,0,432
1820,3,0,412
1821,3,0,425
1822,3,0,421
1823,3,0,417
1824,3,0,413
1825,3,0,422
1826,3,0,431
1827,3,0,414
1828,3,0,393
1829,3,0,397
1830,3,0,426
1831,3,0,422
1832,3,0,409
1833,3,0,412
1834,3,0,417
1835,3,0,424
1836,3,0,448
1837,3,0,450
1838,3,0,425
1839,3,0,411
1840,3,0,416
1841,3,0,409
1842,3,0,399
1843,3,0,414
1844,3,0,409
1845,3,0,401
1846,3,0,426
1847,3,0,428
1848,3,0,392
1849,3,0,410
1850,3,0,400
1851,3,0,419
1852,3,0,417
1853,3,0,421
1854,3,0,438
1855,3,0,433
1856,3,0,412
1857,3,0,396
1858,3,0,416
1859,3,0,414
1860,3,0,390
1861,3,0,395
1862,3,0,424
1863,3,0,415
1864,3,0,416
1865,3,0,401
1866,3,0,427
1867,3,0,443
1868,3,0,414
1869,3,0,412
1870,3,0,392
1871,3,0,392
1872,3,0,415
1873,3,0,411
1874,3,0,429
1875,3,0,421
1876,3,0,393
1877,3,0,400
1878,3,0,387
1879,3,0,392
1880,3,0,407
1881,3,0,403
1882,3,0,439
1883,3,0,436
1884,3,0,419
1885,3,0,402
1886,3,0,413
1887,3,0,420
1888,3,0,406
1889,3,0,396
1890,3,0,384
1891,3,0,387
1892,3,0,416
1893,3,0,402
1894,3,0,431
1895,3,0,432
1896,3,0,445
1897,3,0,432
1898,3,0,414
1899,3,0,401
1900,3,0,399
1901,3,0,412
1902,3,0,409
1903,3,0,394
1904,3,0,449
1905,3,0,425
1906,3,0,418
1907,3,0,437
1908,3,0,412
1909,3,0,421
1910,3,0,396
1911,3,0,407
1912,3,0,412
1913,3,0,386
1914,3,0,440
1915,3,0,442
1916,3,0,422
1917,3,0,423
1918,3,0,410
1919,3,0,424
1920,3,0,418
1921,3,0,414
1922,3,0,412
1923,3,0,397
1924,3,0,427
1925,3,0,407
1926,3,0,394
1927,3,0,418
1928,3,0,410
1929,3,0,432
1930,3,0,439
1931,3,0,410
1932,3,0,382
1933,3,0,394
1934,3,0,418
1935,3,0,409
1936,3,0,436
1937,3,0,410
1938,3,0,415
1939,3,0,431
1940,3,0,415
1941,3,0,427
1942,3,0,411
1943,3,0,418
1944,3,0,416
1945,3,0,401
1946,3,0,403
1947,3,0,422
1948,3,0,435
1949,3,0,420
1950,3,0,404
1951,3,0,404
1952,3,0,425
1953,3,0,415
1954,3,0,406
1955,3,0,408
1956,3,0,423
1957,3,0,445
1958,3,0,402
1959,3,0,400
1960,3,0,381
1961,3,0,390
1962,3,0,399
1963,3,0,395
1964,3,0,405
1965,3,0,428
1966,3,0,425
1967,3,0,410
1968,3,0,417
1969,3,0,418
1970,3,0,400
1971,3,0,402
1972,3,0,425
1973,3,0,416
1974,3,0,414
1975,3,0,406
1976,3,0,410
1977,3,0,406
1978,3,0,460
1979,3,0,457
1980,3,0,418
1981,3,0,422
1982,3,0,417
1983,3,0,413
1984,3,0,450
1985,3,0,444
1986,3,0,442
1987,3,0,448
1988,3,0,415
1989,3,0,415
1990,3,0,440
1991,3,0,420
1992,3,0,402
1993,3,0,401
1994,3,0,416
1995,3,0,400
1996,3,0,380
1997,3,0,364
1998,3,0,431
1999,3,0,443
2000,4,0,450
2001,4,0,447
2002,4,0,402
2003,4,0,398
2004,4,0,392
2005,4,0,389
2006,4,0,415
2007,4,0,403
2008,4,0,404
2009,4,0,400
2010,4,0,379
2011,4,0,396
2012,4,0,437
2013,4,0,448
2014,4,0,434
2015,4,0,439
2016,4,0,412
2017,4,0,429
2018,4,0,426
2019,4,0,432
2020,4,0,403
2021,4,0,427
2022,4,0,401
2023,4,0,400
2024,4,0,392
2025,4,0,395
2026,4,0,422
2027,4,0,423
2028,4,0,400
2029,4,0,423
2030,4,0,425
2031,4,0,424
2032,4,0,422
2033,4,0,404
2034,4,0,380
2035,4,0,375
2036,4,0,401
2037,4,0,401
2038,4,0,446
2039,4,0,430
2040,4,0,414
2041,4,0,421
2042,4,0,417
2043,4,0,411
2044,4,0,419
2045,4,0,435
2046,4,0,435
2047,4,0,430
2048,4,0,425
2049,4,0,419
2050,4,0,414
2051,4,0,439
2052,4,0,402
2053,4,0,405
2054,4,0,429
2055,4,0,429
2056,4,0,439
2057,4,0,441
2058,4,0,392
2059,4,0,379
2060,4,0,416
2061,4,0,406
2062,4,0,452
2063,4,0,459
2064,4,0,394
2065,4,0,410
2066,4,0,418
2067,4,0,429
2068,4,0,418
2069,4,0,411
2070,4,0,388
2071,4,0,403
2072,4,0,427
2073,4,0,419
2074,4,0,384
2075,4,0,394
2076,4,0,439
2077,4,0,432
2078,4,0,433
2079,4,0,436
2080,4,0,402
2081,4,0,404
2082,4,0,431
2083,4,0,439
2084,4,0,436
2085,4,0,421
2086,4,0,378
2087,4,0,382
2088,4,0,390
2089,4,0,397
2090,4,0,421
2091,4,0,431
2092,4,0,398
2093,4,0,391
2094,4,0,415
2095,4,0,419
2096,4,0,390
2097,4,0,397
2098,4,0,429
2099,4,0,406
2100,4,0,400
2101,4,0,403
2102,4,0,404
2103,4,0,407
2104,4,0,433
2105,4,0,417
2106,4,0,432
2107,4,0,421
2108,4,0,410
2109,4,0,404
2110,4,0,451
2111,4,0,457
2112,4,0,419
2113,4,0,427
2114,4,0,419
2115,4,0,400
2116,4,0,399
2117,4,0,412
2118,4,0,406
2119,4,0,417
2120,4,0,397
2121,4,0,407
2122,4,0,408
2123,4,0,404
2124,4,0,449
2125,4,0,432
2126,4,0,421
2127,4,0,421
2128,4,0,402
2129,4,0,404
2130,4,0,398
2131,4,0,398
2132,4,0,389
2133,4,0,393
2134,4,0,411
2135,4,0,420
2136,4,0,417
2137,4,0,407
2138,4,0,407
2139,4,0,406
2140,4,0,378
2141,4,0,386
2142,4,0,410
2143,4,0,416
2144,4,0,410
2145,4,0,413
2146,4,0,410
2147,4,0,422
2148,4,0,421
2149,4,0,420
2150,4,0,434
2151,4,0,439
2152,4,0,417
2153,4,0,410
2154,4,0,409
2155,4,0,410
2156,4,0,419
2157,4,0,423
2158,4,0,451
2159,4,0,439
2160,4,0,416
2161,4,0,415
2162,4,0,416
2163,4,0,424
2164,4,0,430
2165,4,0,420
2166,4,0,401
2167,4,0,407
2168,4,0,420
2169,4,0,414
2170,4,0,419
2171,4,0,415
2172,4,0,414
2173,4,0,410
2174,4,0,404
2175,4,0,407
2176,4,0,423
2177,4,0,420
2178,4,0,419
2179,4,0,421
2180,4,0,412
2181,4,0,430
2182,4,0,410
2183,4,0,412
2184,4,0,397
2185,4,0,395
2186,4,0,407
2187,4,0,433
2188,4,0,425
2189,4,0,443
2190,4,0,455
2191,4,0,452
2192,4,0,406
2193,4,0,411
2194,4,0,397
2195,4,0,402
2196,4,0,422
2197,4,0,412
2198,4,0,372
2199,4,0,388
2200,4,0,418
2201,4,0,406
2202,4,0,400
2203,4,0,425
2204,4,0,421
2205,4,0,426
2206,4,0,423
2207,4,0,428
2208,4,0,415
2209,4,0,412
2210,4,0,443
2211,4,0,431
2212,4,0,390
2213,4,0,398
2214,4,0,420
2215,4,0,422
2216,4,0,388
2217,4,0,388
2218,4,0,391
2219,4,0,402
2220,4,0,414
2221,4,0,389
2222,4,0,432
2223,4,0,422
2224,4,0,421
2225,4,0,411
2226,4,0,415
2227,4,0,424
2228,4,0,437
2229,4,0,422
2230,4,0,453
2231,4,0,423
2232,4,0,397
2233,4,0,400
2234,4,0,402
2235,4,0,405
2236,4,0,430
2237,4,0,411
2238,4,0,409
2239,4,0,414
2240,4,0,413
2241,4,0,399
2242,4,0,410
2243,4,0,411
2244,4,0,424
2245,4,0,418
2246,4,0,449
2247,4,0,435
2248,4,0,408
2249,4,0,398
2250,4,0,407
2251,4,0,420
2252,4,0,445
2253,4,0,445
2254,4,0,445
2255,4,0,438
2256,4,0,437
2257,4,0,430
2258,4,0,436
2259,4,0,438
2260,4,0,410
2261,4,0,416
2262,4,0,437
2263,4,0,441
2264,4,0,416
2265,4,0,428
2266,4,0,416
2267,4,0,420
2268,4,0,413
2269,4,0,416
2270,4,0,443
2271,4,0,425
2272,4,0,388
2273,4,0,395
2274,4,0,426
2275,4,0,426
2276,4,0,414
2277,4,0,412
2278,4,0,448
2279,4,0,426
2280,4,0,442
2281,4,0,440
2282,4,0,418
2283,4,0,426
2284,4,0,401
2285,4,0,421
2286,4,0,411
2287,4,0,420
2288,4,0,403
2289,4,0,383
2290,4,0,418
2291,4,0,441
2292,4,0,419
2293,4,0,417
2294,4,0,386
2295,4,0,404
2296,4,0,413
2297,4,0,416
2298,4,0,396
2299,4,0,412
2300,4,0,417
2301,4,0,413
2302,4,0,421
2303,4,0,443
2304,4,0,407
2305,4,0,413
2306,4,0,391
2307,4,0,404
2308,4,0,401
2309,4,0,400
2310,4,0,408
2311,4,0,432
2312,4,0,403
2313,4,0,411
2314,4,0,413
2315,4,0,406
2316,4,0,410
2317,4,0,404
2318,4,0,449
2319,4,0,424
2320,4,0,422
2321,4,0,410
2322,4,0,416
2323,4,0,425
2324,4,0,419
2325,4,0,417
2326,4,0,427
2327,4,0,429
2328,4,0,387
2329,4,0,389
2330,4,0,414
2331,4,0,421
2332,4,0,422
2333,4,0,409
2334,4,0,434
2335,4,0,424
2336,4,0,448
2337,4,0,445
2338,4,0,429
2339,4,0,425
2340,4,0,413
2341,4,0,410
2342,4,0,414
2343,4,0,403
2344,4,0,404
2345,4,0,407
2346,4,0,425
2347,4,0,440
2348,4,0,413
2349,4,0,395
2350,4,0,418
2351,4,0,407
2352,4,0,409
2353,4,0,398
2354,4,0,439
2355,4,0,418
2356,4,0,390
2357,4,0,405
2358,4,0,432
2359,4,0,409
2360,4,0,393
2361,4,0,397
2362,4,0,424
2363,4,0,420
2364,4,0,418
2365,4,0,409
2366,4,0,439
2367,4,0,433
2368,4,0,409
2369,4,0,401
2370,4,0,394
2371,4,0,394
2372,4,0,395
2373,4,0,418
2374,4,0,427
2375,4,0,444
2376,4,0,401
2377,4,0,397
2378,4,0,389
2379,4,0,383
2380,4,0,385
2381,4,0,398
2382,4,0,436
2383,4,0,438
2384,4,0,421
2385,4,0,418
2386,4,0,438
2387,4,0,416
2388,4,0,410
2389,4,0,394
2390,4,0,376
2391,4,0,374
2392,4,0,405
2393,4,0,405
2394,4,0,422
2395,4,0,426
2396,4,0,433
2397,4,0,436
2398,4,0,410
2399,4,0,395
2400,4,0,403
2401,4,0,414
2402,4,0,400
2403,4,0,374
2404,4,0,433
2405,4,0,425
2406,4,0,415
2407,4,0,438
2408,4,0,416
2409,4,0,423
2410,4,0,398
2411,4,0,398
2412,4,0,399
2413,4,0,399
2414,4,0,442
2415,4,0,444
2416,4,0,411
2417,4,0,419
2418,4,0,413
2419,4,0,404
2420,4,0,416
2421,4,0,417
2422,4,0,408
2423,4,0,419
2424,4,0,432
2425,4,0,434
2426,4,0,413
2427,4,0,401
2428,4,0,416
2429,4,0,416
2430,4,0,432
2431,4,0,427
2432,4,0,390
2433,4,0,394
2434,4,0,417
2435,4,0,425
2436,4,0,406
2437,4,0,410
2438,4,0,419
2439,4,0,425
2440,4,0,420
2441,4,0,420
2442,4,0,400
2443,4,0,409
2444,4,0,412
2445,4,0,411
2446,4,0,423
2447,4,0,423
2448,4,0,435
2449,4,0,431
2450,4,0,411
2451,4,0,406
2452,4,0,434
2453,4,0,423
2454,4,0,404
2455,4,0,399
2456,4,0,420
2457,4,0,421
2458,4,0,396
2459,4,0,393
2460,4,0,393
2461,4,0,370
2462,4,0,386
2463,4,0,397
2464,4,0,404
2465,4,0,431
2466,4,0,398
2467,4,0,412
2468,4,0,416
2469,4,0,408
2470,4,0,402
2471,4,0,405
2472,4,0,414
2473,4,0,410
2474,4,0,408
2475,4,0,413
2476,4,0,403
2477,4,0,415
2478,4,0,465
2479,4,0,448
2480,4,0,414
2481,4,0,410
2482,4,0,414
2483,4,0,419
2484,4,0,455
2485,4,0,437
2486,4,0,443
2487,4,0,439
2488,4,0,430
2489,4,0,411
2490,4,0,427
2491,4,0,432
2492,4,0,405
2493,4,0,402
2494,4,0,404
2495,4,0,412
2496,4,0,367
2497,4,0,377
2498,4,0,439
2499,4,0,442
